time,stage,provider,model,item_id,prompt_tokens,completion_tokens,total_tokens,elapsed_seconds,input_usd_per_1m,output_usd_per_1m,estimated_cost_usd
2026-06-07T16:16:28,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0205,694,51,745,0.7453,2.0,8.0,0.001796
2026-06-07T16:16:29,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0206,696,50,746,0.8105,2.0,8.0,0.001792
2026-06-07T16:16:30,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0207,697,62,759,0.7513,2.0,8.0,0.00189
2026-06-07T16:16:31,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0208,693,45,738,0.7155,2.0,8.0,0.001746
2026-06-07T16:16:32,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0209,694,48,742,0.9893,2.0,8.0,0.001772
2026-06-07T16:16:32,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0210,732,50,782,0.7878,2.0,8.0,0.001864
2026-06-07T16:16:33,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0211,688,46,734,0.8643,2.0,8.0,0.001744
2026-06-07T16:16:34,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0212,707,57,764,1.0966,2.0,8.0,0.00187
2026-06-07T16:16:35,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0213,699,58,757,0.8594,2.0,8.0,0.001862
2026-06-07T16:16:36,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0214,683,50,733,0.7916,2.0,8.0,0.001766
2026-06-07T16:16:37,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0215,694,51,745,0.7913,2.0,8.0,0.001796
2026-06-07T16:16:38,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0216,690,46,736,1.2247,2.0,8.0,0.001748
2026-06-07T16:16:39,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0217,718,49,767,1.2233,2.0,8.0,0.001828
2026-06-07T16:16:40,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0218,688,52,740,0.929,2.0,8.0,0.001792
2026-06-07T16:16:41,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0219,673,46,719,1.1356,2.0,8.0,0.001714
2026-06-07T16:16:42,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0220,697,41,738,0.6809,2.0,8.0,0.001722
2026-06-07T16:16:43,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0221,691,46,737,0.9221,2.0,8.0,0.00175
2026-06-07T16:16:44,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0222,679,42,721,0.9149,2.0,8.0,0.001694
2026-06-07T16:16:45,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0223,676,40,716,0.9174,2.0,8.0,0.001672
2026-06-07T16:16:46,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0224,684,43,727,0.8649,2.0,8.0,0.001712
2026-06-07T16:16:46,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0225,671,38,709,0.7203,2.0,8.0,0.001646
2026-06-07T16:16:47,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_001_af_0226,694,43,737,0.7506,2.0,8.0,0.001732
2026-06-07T16:16:48,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0001,436,71,507,0.8363,2.0,8.0,0.00144
2026-06-07T16:16:49,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0002,439,66,505,0.76,2.0,8.0,0.001406
2026-06-07T16:16:50,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0003,458,96,554,0.9555,2.0,8.0,0.001684
2026-06-07T16:16:50,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0004,452,84,536,0.7799,2.0,8.0,0.001576
2026-06-07T16:16:51,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0005,452,56,508,0.726,2.0,8.0,0.001352
2026-06-07T16:16:52,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0006,446,77,523,0.7806,2.0,8.0,0.001508
2026-06-07T16:16:53,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0007,445,81,526,0.7932,2.0,8.0,0.001538
2026-06-07T16:16:54,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0008,448,84,532,0.8478,2.0,8.0,0.001568
2026-06-07T16:16:55,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0009,440,81,521,0.8789,2.0,8.0,0.001528
2026-06-07T16:16:56,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0010,442,69,511,0.9597,2.0,8.0,0.001436
2026-06-07T16:16:56,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0011,441,69,510,0.8916,2.0,8.0,0.001434
2026-06-07T16:16:57,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0012,440,73,513,0.8401,2.0,8.0,0.001464
2026-06-07T16:16:58,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0013,437,90,527,1.0449,2.0,8.0,0.001594
2026-06-07T16:16:59,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0014,469,71,540,1.1155,2.0,8.0,0.001506
2026-06-07T16:17:01,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0015,454,75,529,1.3527,2.0,8.0,0.001508
2026-06-07T16:17:02,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0016,465,49,514,0.9089,2.0,8.0,0.001322
2026-06-07T16:17:03,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0017,462,58,520,0.8514,2.0,8.0,0.001388
2026-06-07T16:17:05,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0018,448,45,493,1.995,2.0,8.0,0.001256
2026-06-07T16:17:05,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0019,447,55,502,0.8845,2.0,8.0,0.001334
2026-06-07T16:17:06,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0020,446,92,538,0.9702,2.0,8.0,0.001628
2026-06-07T16:17:07,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0021,466,91,557,0.9522,2.0,8.0,0.00166
2026-06-07T16:17:08,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0022,455,72,527,0.7671,2.0,8.0,0.001486
2026-06-07T16:17:09,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0023,474,64,538,0.7818,2.0,8.0,0.00146
2026-06-07T16:17:10,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0024,452,65,517,0.8276,2.0,8.0,0.001424
2026-06-07T16:17:11,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0025,461,78,539,0.7579,2.0,8.0,0.001546
2026-06-07T16:17:12,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0026,465,70,535,0.97,2.0,8.0,0.00149
2026-06-07T16:17:13,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0027,470,91,561,1.2224,2.0,8.0,0.001668
2026-06-07T16:17:14,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0028,474,54,528,1.4848,2.0,8.0,0.00138
2026-06-07T16:17:16,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0029,445,75,520,1.2715,2.0,8.0,0.00149
2026-06-07T16:17:16,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0030,442,82,524,0.8721,2.0,8.0,0.00154
2026-06-07T16:17:17,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0031,460,78,538,0.8332,2.0,8.0,0.001544
2026-06-07T16:17:18,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0032,462,54,516,0.7567,2.0,8.0,0.001356
2026-06-07T16:17:19,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0033,462,90,552,0.9991,2.0,8.0,0.001644
2026-06-07T16:17:20,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0034,455,52,507,1.1026,2.0,8.0,0.001326
2026-06-07T16:17:21,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0035,469,53,522,0.9351,2.0,8.0,0.001362
2026-06-07T16:17:22,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0036,456,52,508,0.7877,2.0,8.0,0.001328
2026-06-07T16:17:23,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0037,461,86,547,1.051,2.0,8.0,0.00161
2026-06-07T16:17:24,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0038,451,58,509,0.962,2.0,8.0,0.001366
2026-06-07T16:17:25,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0039,445,80,525,0.8017,2.0,8.0,0.00153
2026-06-07T16:17:26,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0040,442,89,531,1.2631,2.0,8.0,0.001596
2026-06-07T16:17:27,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0041,447,46,493,0.769,2.0,8.0,0.001262
2026-06-07T16:17:28,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0042,447,46,493,1.0667,2.0,8.0,0.001262
2026-06-07T16:17:29,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0043,484,53,537,0.8898,2.0,8.0,0.001392
2026-06-07T16:17:30,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0044,470,50,520,0.9403,2.0,8.0,0.00134
2026-06-07T16:17:30,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0045,461,56,517,0.771,2.0,8.0,0.00137
2026-06-07T16:17:31,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0046,445,54,499,0.7978,2.0,8.0,0.001322
2026-06-07T16:17:32,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0047,447,48,495,0.7726,2.0,8.0,0.001278
2026-06-07T16:17:33,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0048,448,47,495,0.8097,2.0,8.0,0.001272
2026-06-07T16:17:34,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0049,474,46,520,1.6644,2.0,8.0,0.001316
2026-06-07T16:17:35,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0050,465,49,514,0.7722,2.0,8.0,0.001322
2026-06-07T16:17:36,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0051,453,59,512,1.1314,2.0,8.0,0.001378
2026-06-07T16:17:37,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0052,448,50,498,0.7248,2.0,8.0,0.001296
2026-06-07T16:17:38,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0053,450,76,526,1.2794,2.0,8.0,0.001508
2026-06-07T16:17:40,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0054,447,55,502,1.625,2.0,8.0,0.001334
2026-06-07T16:17:41,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0055,470,61,531,0.959,2.0,8.0,0.001428
2026-06-07T16:17:42,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0056,460,59,519,0.8831,2.0,8.0,0.001392
2026-06-07T16:17:43,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0057,452,56,508,0.7832,2.0,8.0,0.001352
2026-06-07T16:17:44,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0058,451,58,509,1.3863,2.0,8.0,0.001366
2026-06-07T16:17:45,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0059,460,55,515,0.9008,2.0,8.0,0.00136
2026-06-07T16:17:46,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0060,462,61,523,1.239,2.0,8.0,0.001412
2026-06-07T16:17:47,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0061,449,52,501,0.8497,2.0,8.0,0.001314
2026-06-07T16:17:48,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0062,451,41,492,0.9835,2.0,8.0,0.00123
2026-06-07T16:17:49,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0063,456,52,508,1.0514,2.0,8.0,0.001328
2026-06-07T16:17:50,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0064,450,54,504,1.0872,2.0,8.0,0.001332
2026-06-07T16:17:51,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0065,454,73,527,0.9437,2.0,8.0,0.001492
2026-06-07T16:17:52,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0066,450,55,505,1.1944,2.0,8.0,0.00134
2026-06-07T16:17:53,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0067,457,48,505,0.81,2.0,8.0,0.001298
2026-06-07T16:17:54,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0068,494,48,542,1.0187,2.0,8.0,0.001372
2026-06-07T16:17:55,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0069,445,50,495,0.9681,2.0,8.0,0.00129
2026-06-07T16:17:57,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0070,459,87,546,1.4776,2.0,8.0,0.001614
2026-06-07T16:17:57,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0071,452,64,516,0.8017,2.0,8.0,0.001416
2026-06-07T16:17:59,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0072,481,57,538,1.1417,2.0,8.0,0.001418
2026-06-07T16:17:59,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0073,476,58,534,0.844,2.0,8.0,0.001416
2026-06-07T16:18:01,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0074,454,83,537,1.218,2.0,8.0,0.001572
2026-06-07T16:18:02,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0075,460,57,517,1.1865,2.0,8.0,0.001376
2026-06-07T16:18:03,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0076,441,57,498,0.8461,2.0,8.0,0.001338
2026-06-07T16:18:04,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0077,464,56,520,0.7711,2.0,8.0,0.001376
2026-06-07T16:18:04,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0078,461,50,511,0.662,2.0,8.0,0.001322
2026-06-07T16:18:05,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0079,458,55,513,0.8974,2.0,8.0,0.001356
2026-06-07T16:18:06,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0080,446,58,504,0.8578,2.0,8.0,0.001356
2026-06-07T16:18:07,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0081,471,55,526,1.1506,2.0,8.0,0.001382
2026-06-07T16:18:08,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0082,451,62,513,0.8749,2.0,8.0,0.001398
2026-06-07T16:18:09,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0083,448,45,493,0.6865,2.0,8.0,0.001256
2026-06-07T16:18:11,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0084,483,85,568,2.0053,2.0,8.0,0.001646
2026-06-07T16:18:12,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0085,445,83,528,1.2493,2.0,8.0,0.001554
2026-06-07T16:18:13,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0086,459,91,550,1.3508,2.0,8.0,0.001646
2026-06-07T16:18:15,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0087,454,89,543,1.489,2.0,8.0,0.00162
2026-06-07T16:18:16,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0088,458,59,517,1.2249,2.0,8.0,0.001388
2026-06-07T16:18:17,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0089,457,63,520,0.8111,2.0,8.0,0.001418
2026-06-07T16:18:18,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0090,446,59,505,0.8147,2.0,8.0,0.001364
2026-06-07T16:18:19,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0091,481,63,544,0.966,2.0,8.0,0.001466
2026-06-07T16:18:20,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0092,465,139,604,1.3744,2.0,8.0,0.002042
2026-06-07T16:18:21,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0093,443,89,532,1.024,2.0,8.0,0.001598
2026-06-07T16:18:22,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0094,484,65,549,0.917,2.0,8.0,0.001488
2026-06-07T16:18:23,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0095,438,40,478,0.8287,2.0,8.0,0.001196
2026-06-07T16:18:24,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0096,460,47,507,0.7126,2.0,8.0,0.001296
2026-06-07T16:18:25,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0097,462,51,513,1.401,2.0,8.0,0.001332
2026-06-07T16:18:26,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0098,466,52,518,1.1571,2.0,8.0,0.001348
2026-06-07T16:18:27,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0099,460,43,503,0.9775,2.0,8.0,0.001264
2026-06-07T16:18:28,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0100,457,55,512,1.2024,2.0,8.0,0.001354
2026-06-07T16:18:29,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0101,473,49,522,0.9379,2.0,8.0,0.001338
2026-06-07T16:18:30,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0102,438,51,489,1.0564,2.0,8.0,0.001284
2026-06-07T16:18:31,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0103,445,42,487,0.7721,2.0,8.0,0.001226
2026-06-07T16:18:32,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0104,442,45,487,0.657,2.0,8.0,0.001244
2026-06-07T16:18:33,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0105,442,50,492,1.1746,2.0,8.0,0.001284
2026-06-07T16:18:34,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0106,457,49,506,1.2227,2.0,8.0,0.001306
2026-06-07T16:18:36,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0107,441,50,491,1.4829,2.0,8.0,0.001282
2026-06-07T16:18:36,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0108,438,50,488,0.7363,2.0,8.0,0.001276
2026-06-07T16:18:37,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0109,437,44,481,0.9129,2.0,8.0,0.001226
2026-06-07T16:18:38,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0110,451,47,498,0.8326,2.0,8.0,0.001278
2026-06-07T16:18:39,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0111,437,41,478,0.675,2.0,8.0,0.001202
2026-06-07T16:18:40,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0112,443,60,503,1.1563,2.0,8.0,0.001366
2026-06-07T16:18:41,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0113,459,76,535,0.9148,2.0,8.0,0.001526
2026-06-07T16:18:42,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0114,467,53,520,0.6927,2.0,8.0,0.001358
2026-06-07T16:18:42,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0115,454,81,535,0.8182,2.0,8.0,0.001556
2026-06-07T16:18:43,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0116,453,81,534,0.812,2.0,8.0,0.001554
2026-06-07T16:18:44,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0117,442,65,507,0.7433,2.0,8.0,0.001404
2026-06-07T16:18:45,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0118,452,46,498,0.8961,2.0,8.0,0.001272
2026-06-07T16:18:46,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0119,465,44,509,0.7428,2.0,8.0,0.001282
2026-06-07T16:18:46,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0120,472,55,527,0.7821,2.0,8.0,0.001384
2026-06-07T16:18:47,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0121,455,48,503,0.6615,2.0,8.0,0.001294
2026-06-07T16:18:48,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0122,450,96,546,1.0009,2.0,8.0,0.001668
2026-06-07T16:18:49,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0123,455,42,497,0.7011,2.0,8.0,0.001246
2026-06-07T16:18:50,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0124,464,49,513,1.287,2.0,8.0,0.00132
2026-06-07T16:18:51,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0125,435,45,480,0.8126,2.0,8.0,0.00123
2026-06-07T16:18:52,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0126,435,46,481,0.8708,2.0,8.0,0.001238
2026-06-07T16:18:53,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0127,448,46,494,0.7309,2.0,8.0,0.001264
2026-06-07T16:18:53,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0128,434,46,480,0.899,2.0,8.0,0.001236
2026-06-07T16:18:54,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0129,439,45,484,0.6707,2.0,8.0,0.001238
2026-06-07T16:18:55,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0130,439,51,490,0.7432,2.0,8.0,0.001286
2026-06-07T16:18:56,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0131,449,96,545,1.0989,2.0,8.0,0.001666
2026-06-07T16:18:57,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0132,453,51,504,0.8936,2.0,8.0,0.001314
2026-06-07T16:18:58,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0133,442,73,515,0.8128,2.0,8.0,0.001468
2026-06-07T16:18:59,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0134,439,73,512,0.7998,2.0,8.0,0.001462
2026-06-07T16:18:59,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0135,456,87,543,0.8637,2.0,8.0,0.001608
2026-06-07T16:19:00,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0136,455,58,513,0.7977,2.0,8.0,0.001374
2026-06-07T16:19:01,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0137,445,44,489,0.669,2.0,8.0,0.001242
2026-06-07T16:19:02,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0138,448,48,496,0.7014,2.0,8.0,0.00128
2026-06-07T16:19:03,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0139,456,106,562,0.9914,2.0,8.0,0.00176
2026-06-07T16:19:04,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0140,456,79,535,1.3574,2.0,8.0,0.001544
2026-06-07T16:19:05,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0141,458,50,508,1.2218,2.0,8.0,0.001316
2026-06-07T16:19:06,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0142,450,64,514,1.06,2.0,8.0,0.001412
2026-06-07T16:19:07,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0143,472,57,529,1.0779,2.0,8.0,0.0014
2026-06-07T16:19:09,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0144,450,64,514,1.2234,2.0,8.0,0.001412
2026-06-07T16:19:09,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0145,451,54,505,0.9142,2.0,8.0,0.001334
2026-06-07T16:19:11,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0146,465,64,529,1.2254,2.0,8.0,0.001442
2026-06-07T16:19:12,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0147,454,56,510,1.2197,2.0,8.0,0.001356
2026-06-07T16:19:13,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0148,457,90,547,1.2202,2.0,8.0,0.001634
2026-06-07T16:19:14,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0149,435,46,481,0.8817,2.0,8.0,0.001238
2026-06-07T16:19:15,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0150,445,44,489,0.7586,2.0,8.0,0.001242
2026-06-07T16:19:16,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0151,455,49,504,0.7567,2.0,8.0,0.001302
2026-06-07T16:19:16,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0152,451,58,509,0.7455,2.0,8.0,0.001366
2026-06-07T16:19:17,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0153,459,42,501,0.8192,2.0,8.0,0.001254
2026-06-07T16:19:18,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0154,444,55,499,0.779,2.0,8.0,0.001328
2026-06-07T16:19:19,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0155,452,39,491,0.7441,2.0,8.0,0.001216
2026-06-07T16:19:20,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0156,444,40,484,0.9155,2.0,8.0,0.001208
2026-06-07T16:19:20,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0157,490,56,546,0.8522,2.0,8.0,0.001428
2026-06-07T16:19:21,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0158,446,53,499,0.9776,2.0,8.0,0.001316
2026-06-07T16:19:22,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_002_af_0159,444,50,494,0.8941,2.0,8.0,0.001288
2026-06-07T16:19:23,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_002_af_0001,605,121,726,1.0649,2.0,8.0,0.002178
2026-06-07T16:19:24,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_elife_002_af_0002,631,92,723,0.9232,2.0,8.0,0.001998
