time,stage,provider,model,item_id,prompt_tokens,completion_tokens,total_tokens,elapsed_seconds,input_usd_per_1m,output_usd_per_1m,estimated_cost_usd
2026-06-07T14:27:22,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0058,450,48,498,0.9406,0.4,1.6,0.0002568
2026-06-07T14:27:23,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0059,451,49,500,0.8818,0.4,1.6,0.0002588
2026-06-07T14:27:24,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0060,452,55,507,0.8197,0.4,1.6,0.0002688
2026-06-07T14:27:25,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0061,450,50,500,0.7735,0.4,1.6,0.00026
2026-06-07T14:27:26,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0062,458,67,525,1.0894,0.4,1.6,0.0002904
2026-06-07T14:27:27,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0063,450,74,524,1.097,0.4,1.6,0.0002984
2026-06-07T14:27:29,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0064,459,52,511,1.3473,0.4,1.6,0.0002668
2026-06-07T14:27:29,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0065,493,45,538,0.9727,0.4,1.6,0.0002692
2026-06-07T14:27:31,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0066,451,65,516,1.4504,0.4,1.6,0.0002844
2026-06-07T14:27:32,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0067,482,50,532,1.271,0.4,1.6,0.0002728
2026-06-07T14:27:34,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0068,463,46,509,1.5091,0.4,1.6,0.0002588
2026-06-07T14:27:35,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0069,442,58,500,1.3439,0.4,1.6,0.0002696
2026-06-07T14:27:36,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0070,455,50,505,0.9379,0.4,1.6,0.000262
2026-06-07T14:27:37,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0071,457,67,524,1.0765,0.4,1.6,0.00029
2026-06-07T14:27:38,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0072,445,48,493,0.9988,0.4,1.6,0.0002548
2026-06-07T14:27:39,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0073,479,63,542,0.9733,0.4,1.6,0.0002924
2026-06-07T14:27:40,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0074,446,51,497,0.9574,0.4,1.6,0.00026
2026-06-07T14:27:41,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0075,452,43,495,0.9363,0.4,1.6,0.0002496
2026-06-07T14:27:42,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0076,455,53,508,0.7943,0.4,1.6,0.0002668
2026-06-07T14:27:43,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0077,482,54,536,1.2639,0.4,1.6,0.0002792
2026-06-07T14:27:44,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0078,472,54,526,0.8289,0.4,1.6,0.0002752
2026-06-07T14:27:45,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0079,451,88,539,1.2029,0.4,1.6,0.0003212
2026-06-07T14:27:46,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0080,469,53,522,1.1657,0.4,1.6,0.0002724
2026-06-07T14:27:48,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0081,457,88,545,1.8991,0.4,1.6,0.0003236
2026-06-07T14:27:49,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0082,462,47,509,0.9152,0.4,1.6,0.00026
2026-06-07T14:27:50,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0083,464,58,522,1.2271,0.4,1.6,0.0002784
2026-06-07T14:27:51,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0084,452,54,506,0.8494,0.4,1.6,0.0002672
2026-06-07T14:27:52,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0085,476,54,530,0.7707,0.4,1.6,0.0002768
2026-06-07T14:27:53,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0086,457,78,535,1.1312,0.4,1.6,0.0003076
2026-06-07T14:27:54,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0087,479,47,526,0.9354,0.4,1.6,0.0002668
2026-06-07T14:27:55,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0088,452,45,497,1.0885,0.4,1.6,0.0002528
2026-06-07T14:27:56,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0089,465,53,518,1.0277,0.4,1.6,0.0002708
2026-06-07T14:27:57,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0090,457,62,519,1.0369,0.4,1.6,0.000282
2026-06-07T14:27:58,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0091,471,54,525,0.8144,0.4,1.6,0.0002748
2026-06-07T14:27:59,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0092,475,48,523,0.7627,0.4,1.6,0.0002668
2026-06-07T14:28:00,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0093,465,53,518,1.1788,0.4,1.6,0.0002708
2026-06-07T14:28:02,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0094,473,50,523,1.7032,0.4,1.6,0.0002692
2026-06-07T14:28:02,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0095,440,46,486,0.7666,0.4,1.6,0.0002496
2026-06-07T14:28:04,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0096,449,48,497,1.2751,0.4,1.6,0.0002564
2026-06-07T14:28:05,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0097,459,47,506,1.4341,0.4,1.6,0.0002588
2026-06-07T14:28:07,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0098,443,48,491,1.7251,0.4,1.6,0.000254
2026-06-07T14:28:08,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0099,459,52,511,0.9931,0.4,1.6,0.0002668
2026-06-07T14:28:09,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0100,438,41,479,0.8252,0.4,1.6,0.0002408
2026-06-07T14:28:10,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0101,444,56,500,1.2374,0.4,1.6,0.0002672
2026-06-07T14:28:11,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0102,461,50,511,0.9161,0.4,1.6,0.0002644
2026-06-07T14:28:12,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0103,464,56,520,1.2215,0.4,1.6,0.0002752
2026-06-07T14:28:13,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0104,450,86,536,1.1832,0.4,1.6,0.0003176
2026-06-07T14:28:15,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0105,451,86,537,1.5687,0.4,1.6,0.000318
2026-06-07T14:28:16,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0106,459,47,506,1.2216,0.4,1.6,0.0002588
2026-06-07T14:28:17,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0107,452,46,498,1.2225,0.4,1.6,0.0002544
2026-06-07T14:28:18,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0108,464,48,512,0.8812,0.4,1.6,0.0002624
2026-06-07T14:28:19,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0109,457,46,503,0.763,0.4,1.6,0.0002564
2026-06-07T14:28:20,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0110,451,88,539,1.2423,0.4,1.6,0.0003212
2026-06-07T14:28:21,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0111,458,45,503,0.8349,0.4,1.6,0.0002552
2026-06-07T14:28:22,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0112,456,55,511,0.8769,0.4,1.6,0.0002704
2026-06-07T14:28:23,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0113,435,40,475,0.7299,0.4,1.6,0.000238
2026-06-07T14:28:24,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0114,443,43,486,1.0419,0.4,1.6,0.000246
2026-06-07T14:28:25,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0115,437,41,478,0.9509,0.4,1.6,0.0002404
2026-06-07T14:28:26,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0116,439,49,488,1.0849,0.4,1.6,0.000254
2026-06-07T14:28:27,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0117,442,50,492,1.0338,0.4,1.6,0.0002568
2026-06-07T14:28:28,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0118,449,48,497,1.6087,0.4,1.6,0.0002564
2026-06-07T14:28:29,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0119,446,51,497,0.9693,0.4,1.6,0.00026
2026-06-07T14:28:31,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0120,442,69,511,1.4157,0.4,1.6,0.0002872
2026-06-07T14:28:32,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0121,439,70,509,0.9138,0.4,1.6,0.0002876
2026-06-07T14:28:33,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0122,449,81,530,1.2234,0.4,1.6,0.0003092
2026-06-07T14:28:34,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0123,455,37,492,0.805,0.4,1.6,0.0002412
2026-06-07T14:28:35,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0124,445,43,488,1.0276,0.4,1.6,0.0002468
2026-06-07T14:28:36,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0125,448,50,498,0.9566,0.4,1.6,0.0002592
2026-06-07T14:28:37,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0126,456,82,538,0.972,0.4,1.6,0.0003136
2026-06-07T14:28:38,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0127,448,81,529,1.4252,0.4,1.6,0.0003088
2026-06-07T14:28:40,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0128,464,57,521,1.5385,0.4,1.6,0.0002768
2026-06-07T14:28:41,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0129,456,50,506,0.95,0.4,1.6,0.0002624
2026-06-07T14:28:42,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0130,471,56,527,1.0763,0.4,1.6,0.000278
2026-06-07T14:28:43,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0131,450,54,504,1.3318,0.4,1.6,0.0002664
2026-06-07T14:28:44,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0132,448,51,499,0.9276,0.4,1.6,0.0002608
2026-06-07T14:28:45,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0133,467,57,524,1.1748,0.4,1.6,0.000278
2026-06-07T14:28:46,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0134,470,56,526,0.7802,0.4,1.6,0.0002776
2026-06-07T14:28:47,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0135,459,80,539,1.4015,0.4,1.6,0.0003116
2026-06-07T14:28:49,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0136,458,50,508,1.2231,0.4,1.6,0.0002632
2026-06-07T14:28:50,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0137,450,43,493,0.9449,0.4,1.6,0.0002488
2026-06-07T14:28:50,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0138,451,56,507,0.7771,0.4,1.6,0.00027
2026-06-07T14:28:51,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0139,459,57,516,0.8166,0.4,1.6,0.0002748
2026-06-07T14:28:52,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0140,444,54,498,1.1199,0.4,1.6,0.000264
2026-06-07T14:28:53,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0141,452,47,499,0.8117,0.4,1.6,0.000256
2026-06-07T14:28:54,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0142,472,50,522,0.8196,0.4,1.6,0.0002688
2026-06-07T14:28:55,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_002_af_0143,456,50,506,0.9864,0.4,1.6,0.0002624
2026-06-07T14:28:57,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0001,605,71,676,1.6574,0.4,1.6,0.0003556
2026-06-07T14:28:58,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0002,632,91,723,1.202,0.4,1.6,0.0003984
2026-06-07T14:28:59,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0003,622,62,684,1.1095,0.4,1.6,0.000348
2026-06-07T14:29:00,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0004,612,82,694,1.0211,0.4,1.6,0.000376
2026-06-07T14:29:01,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0005,622,81,703,0.9627,0.4,1.6,0.0003784
2026-06-07T14:29:02,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0006,617,78,695,1.2059,0.4,1.6,0.0003716
2026-06-07T14:29:03,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0007,619,51,670,0.9139,0.4,1.6,0.0003292
2026-06-07T14:29:04,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0008,616,58,674,0.8135,0.4,1.6,0.0003392
2026-06-07T14:29:05,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0009,606,65,671,0.9827,0.4,1.6,0.0003464
2026-06-07T14:29:06,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0010,621,58,679,0.9557,0.4,1.6,0.0003412
2026-06-07T14:29:07,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0011,613,61,674,1.1109,0.4,1.6,0.0003428
2026-06-07T14:29:08,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0012,624,57,681,1.1665,0.4,1.6,0.0003408
2026-06-07T14:29:09,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0013,612,47,659,0.8574,0.4,1.6,0.00032
2026-06-07T14:29:10,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0014,604,52,656,0.9288,0.4,1.6,0.0003248
2026-06-07T14:29:11,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0015,613,55,668,1.3464,0.4,1.6,0.0003332
2026-06-07T14:29:12,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0016,626,57,683,0.9961,0.4,1.6,0.0003416
2026-06-07T14:29:13,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0017,611,56,667,0.8925,0.4,1.6,0.000334
2026-06-07T14:29:14,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0018,605,54,659,0.8459,0.4,1.6,0.0003284
2026-06-07T14:29:15,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0019,635,59,694,0.9009,0.4,1.6,0.0003484
2026-06-07T14:29:16,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0020,610,61,671,1.1715,0.4,1.6,0.0003416
2026-06-07T14:29:17,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0021,621,71,692,0.9404,0.4,1.6,0.000362
2026-06-07T14:29:18,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0022,619,57,676,0.784,0.4,1.6,0.0003388
2026-06-07T14:29:19,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0023,611,53,664,0.9974,0.4,1.6,0.0003292
2026-06-07T14:29:20,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0024,637,51,688,1.0893,0.4,1.6,0.0003364
2026-06-07T14:29:21,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0025,617,51,668,1.0758,0.4,1.6,0.0003284
2026-06-07T14:29:22,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0026,631,51,682,0.8691,0.4,1.6,0.000334
2026-06-07T14:29:23,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0027,603,44,647,1.1195,0.4,1.6,0.0003116
2026-06-07T14:29:24,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0028,620,78,698,1.2582,0.4,1.6,0.0003728
2026-06-07T14:29:25,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0029,614,61,675,0.8416,0.4,1.6,0.0003432
2026-06-07T14:29:27,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0030,633,54,687,1.5673,0.4,1.6,0.0003396
2026-06-07T14:29:28,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0031,633,48,681,0.7906,0.4,1.6,0.00033
2026-06-07T14:29:30,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0032,631,50,681,2.0248,0.4,1.6,0.0003324
2026-06-07T14:29:31,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0033,653,50,703,1.1577,0.4,1.6,0.0003412
2026-06-07T14:29:32,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0034,644,47,691,0.8022,0.4,1.6,0.0003328
2026-06-07T14:29:32,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0035,685,50,735,0.7665,0.4,1.6,0.000354
2026-06-07T14:29:33,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0036,640,92,732,0.9997,0.4,1.6,0.0004032
2026-06-07T14:29:34,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0037,634,53,687,0.8523,0.4,1.6,0.0003384
2026-06-07T14:29:35,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0038,622,69,691,0.8646,0.4,1.6,0.0003592
2026-06-07T14:29:36,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0039,624,53,677,0.8971,0.4,1.6,0.0003344
2026-06-07T14:29:37,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0040,634,65,699,0.875,0.4,1.6,0.0003576
2026-06-07T14:29:38,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0041,626,66,692,1.2203,0.4,1.6,0.000356
2026-06-07T14:29:39,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0042,614,65,679,1.0186,0.4,1.6,0.0003496
2026-06-07T14:29:40,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0043,624,56,680,0.8534,0.4,1.6,0.0003392
2026-06-07T14:29:41,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0044,668,53,721,1.0348,0.4,1.6,0.000352
2026-06-07T14:29:42,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0045,639,46,685,0.797,0.4,1.6,0.0003292
2026-06-07T14:29:43,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0046,615,51,666,1.2229,0.4,1.6,0.0003276
2026-06-07T14:29:44,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0047,634,63,697,1.2214,0.4,1.6,0.0003544
2026-06-07T14:29:45,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0048,623,72,695,0.8973,0.4,1.6,0.0003644
2026-06-07T14:29:46,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0049,628,47,675,0.9317,0.4,1.6,0.0003264
2026-06-07T14:29:47,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0050,639,55,694,1.2217,0.4,1.6,0.0003436
2026-06-07T14:29:48,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0051,618,60,678,0.8942,0.4,1.6,0.0003432
2026-06-07T14:29:49,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0052,610,49,659,0.8141,0.4,1.6,0.0003224
2026-06-07T14:29:50,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0053,616,72,688,1.1296,0.4,1.6,0.0003616
2026-06-07T14:29:51,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0054,616,46,662,0.8451,0.4,1.6,0.00032
2026-06-07T14:29:52,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0055,613,46,659,0.7883,0.4,1.6,0.0003188
2026-06-07T14:29:53,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0056,699,51,750,1.1725,0.4,1.6,0.0003612
2026-06-07T14:29:54,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0057,637,55,692,1.0717,0.4,1.6,0.0003428
2026-06-07T14:29:55,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0058,644,60,704,0.9578,0.4,1.6,0.0003536
2026-06-07T14:29:56,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0059,618,56,674,0.9036,0.4,1.6,0.0003368
2026-06-07T14:29:57,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0060,609,50,659,1.178,0.4,1.6,0.0003236
2026-06-07T14:29:58,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0061,611,51,662,0.9566,0.4,1.6,0.000326
2026-06-07T14:29:59,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0062,624,53,677,0.8914,0.4,1.6,0.0003344
2026-06-07T14:30:00,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0063,652,51,703,1.0411,0.4,1.6,0.0003424
2026-06-07T14:30:01,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0064,610,57,667,1.0493,0.4,1.6,0.0003352
2026-06-07T14:30:02,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0065,650,70,720,1.2458,0.4,1.6,0.000372
2026-06-07T14:30:03,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0066,640,50,690,0.8532,0.4,1.6,0.000336
2026-06-07T14:30:04,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0067,605,54,659,0.9387,0.4,1.6,0.0003284
2026-06-07T14:30:06,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0068,609,77,686,1.5873,0.4,1.6,0.0003668
2026-06-07T14:30:08,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0069,633,63,696,1.8534,0.4,1.6,0.000354
2026-06-07T14:30:10,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0070,633,74,707,2.107,0.4,1.6,0.0003716
2026-06-07T14:30:11,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0071,620,48,668,1.7153,0.4,1.6,0.0003248
2026-06-07T14:30:13,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0072,634,56,690,1.8276,0.4,1.6,0.0003432
2026-06-07T14:30:14,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0073,650,64,714,0.9383,0.4,1.6,0.0003624
2026-06-07T14:30:16,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0074,622,61,683,1.3459,0.4,1.6,0.0003464
2026-06-07T14:30:17,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0075,642,67,709,1.0709,0.4,1.6,0.000364
2026-06-07T14:30:18,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0076,624,54,678,0.8025,0.4,1.6,0.000336
2026-06-07T14:30:18,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0077,636,47,683,0.825,0.4,1.6,0.0003296
2026-06-07T14:30:20,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0078,603,45,648,1.253,0.4,1.6,0.0003132
2026-06-07T14:30:21,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0079,620,47,667,1.2226,0.4,1.6,0.0003232
2026-06-07T14:30:22,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0080,602,39,641,0.7242,0.4,1.6,0.0003032
2026-06-07T14:30:22,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0081,669,49,718,0.8381,0.4,1.6,0.000346
2026-06-07T14:30:23,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0082,626,56,682,0.7843,0.4,1.6,0.00034
2026-06-07T14:30:24,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0083,619,45,664,1.1203,0.4,1.6,0.0003196
2026-06-07T14:30:26,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0084,611,43,654,1.7804,0.4,1.6,0.0003132
2026-06-07T14:30:27,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0085,631,69,700,1.1842,0.4,1.6,0.0003628
2026-06-07T14:30:29,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0086,621,60,681,1.3838,0.4,1.6,0.0003444
2026-06-07T14:30:30,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0087,625,71,696,1.2269,0.4,1.6,0.0003636
2026-06-07T14:30:31,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_elife_002_af_0088,608,74,682,1.1948,0.4,1.6,0.0003616
